"SA1_MAINCODE_2016","SA1_sevendigitcode_2016","CED_CODE_2017","CED_NAME_2017","STATE_CODE_2017","STATE_NAME_2017","AREA_ALBERS_SQKM"
10104102705,1102705,113,"Eden-Monaro",1,"New South Wales",0.8206
10104102706,1102706,113,"Eden-Monaro",1,"New South Wales",2.0304
10104102707,1102707,113,"Eden-Monaro",1,"New South Wales",0.6558
10104102708,1102708,113,"Eden-Monaro",1,"New South Wales",0.3696
10104102709,1102709,113,"Eden-Monaro",1,"New South Wales",2.3795
10104102710,1102710,113,"Eden-Monaro",1,"New South Wales",52.6003
10104102711,1102711,113,"Eden-Monaro",1,"New South Wales",7.4927
10104102712,1102712,113,"Eden-Monaro",1,"New South Wales",79.746
10104102713,1102713,113,"Eden-Monaro",1,"New South Wales",25.363
10104102714,1102714,113,"Eden-Monaro",1,"New South Wales",6.7358
10104102715,1102715,113,"Eden-Monaro",1,"New South Wales",21.9178
10104102716,1102716,113,"Eden-Monaro",1,"New South Wales",1.7177
10104102717,1102717,113,"Eden-Monaro",1,"New South Wales",2.1378
10104102718,1102718,113,"Eden-Monaro",1,"New South Wales",0.717
10104102719,1102719,113,"Eden-Monaro",1,"New South Wales",0.6933
10104102720,1102720,113,"Eden-Monaro",1,"New South Wales",5.4377
10104102721,1102721,113,"Eden-Monaro",1,"New South Wales",4.8895
10104102722,1102722,113,"Eden-Monaro",1,"New South Wales",5.8371
10104102723,1102723,113,"Eden-Monaro",1,"New South Wales",14.3013
10104102724,1102724,113,"Eden-Monaro",1,"New South Wales",2.814
10104102725,1102725,113,"Eden-Monaro",1,"New South Wales",0.2495
10104102726,1102726,113,"Eden-Monaro",1,"New South Wales",1.0232
10104102727,1102727,113,"Eden-Monaro",1,"New South Wales",6.9429
10104102728,1102728,113,"Eden-Monaro",1,"New South Wales",0.4279
10104102729,1102729,113,"Eden-Monaro",1,"New South Wales",1.3255
10105153901,1153901,120,"Hume",1,"New South Wales",2.2027
10105153902,1153902,120,"Hume",1,"New South Wales",0.8785
10105153903,1153903,120,"Hume",1,"New South Wales",0.327
10105153904,1153904,120,"Hume",1,"New South Wales",0.3667
10105153905,1153905,120,"Hume",1,"New South Wales",0.1287
10105153906,1153906,120,"Hume",1,"New South Wales",0.221
10105153907,1153907,120,"Hume",1,"New South Wales",0.0513
10105153908,1153908,120,"Hume",1,"New South Wales",0.8028
10105153909,1153909,120,"Hume",1,"New South Wales",0.1196
10105153910,1153910,120,"Hume",1,"New South Wales",0.6187
10105153911,1153911,120,"Hume",1,"New South Wales",0.1779
10105153912,1153912,120,"Hume",1,"New South Wales",0.3317
10105153913,1153913,120,"Hume",1,"New South Wales",0.2396
10105153914,1153914,120,"Hume",1,"New South Wales",0.3858
10105153915,1153915,120,"Hume",1,"New South Wales",0.1719
10105153916,1153916,120,"Hume",1,"New South Wales",9.2106
10105153917,1153917,120,"Hume",1,"New South Wales",0.1444
10105153918,1153918,120,"Hume",1,"New South Wales",0.3902
10105153919,1153919,120,"Hume",1,"New South Wales",0.4862
10105153920,1153920,120,"Hume",1,"New South Wales",0.7451
10105153921,1153921,120,"Hume",1,"New South Wales",0.2444
10105153922,1153922,120,"Hume",1,"New South Wales",2.3917
10105153923,1153923,120,"Hume",1,"New South Wales",5.712
10105153924,1153924,120,"Hume",1,"New South Wales",0.1993
10105153925,1153925,120,"Hume",1,"New South Wales",0.22
10105153926,1153926,120,"Hume",1,"New South Wales",0.3509
10105153927,1153927,120,"Hume",1,"New South Wales",0.2734
10105153928,1153928,120,"Hume",1,"New South Wales",1.2726
10105153929,1153929,120,"Hume",1,"New South Wales",0.3847
10105153930,1153930,120,"Hume",1,"New South Wales",0.7795
10105153931,1153931,120,"Hume",1,"New South Wales",0.3255
10105153932,1153932,120,"Hume",1,"New South Wales",0.1858
10105153933,1153933,120,"Hume",1,"New South Wales",0.1089
10105153934,1153934,120,"Hume",1,"New South Wales",0.1702
10105153935,1153935,120,"Hume",1,"New South Wales",0.3086
10105153936,1153936,120,"Hume",1,"New South Wales",0.1512
10105153937,1153937,120,"Hume",1,"New South Wales",0.2015
10105153938,1153938,120,"Hume",1,"New South Wales",0.1625
10105153939,1153939,120,"Hume",1,"New South Wales",15.4567
10105153940,1153940,120,"Hume",1,"New South Wales",0.1112
10105153941,1153941,120,"Hume",1,"New South Wales",0.1373
10105153942,1153942,120,"Hume",1,"New South Wales",0.3106
10105153943,1153943,120,"Hume",1,"New South Wales",1.244
10105153944,1153944,120,"Hume",1,"New South Wales",0.2683
10105153945,1153945,120,"Hume",1,"New South Wales",0.7201
10105153946,1153946,120,"Hume",1,"New South Wales",0.1794
10105153947,1153947,120,"Hume",1,"New South Wales",0.1642
10105153948,1153948,120,"Hume",1,"New South Wales",0.1324
10105153949,1153949,120,"Hume",1,"New South Wales",2.6245
10105153950,1153950,120,"Hume",1,"New South Wales",0.281
10105153951,1153951,120,"Hume",1,"New South Wales",0.3799
10105153952,1153952,120,"Hume",1,"New South Wales",0.4547
10105153953,1153953,120,"Hume",1,"New South Wales",0.2319
10105153954,1153954,120,"Hume",1,"New South Wales",1.3126
10105153955,1153955,120,"Hume",1,"New South Wales",0.1705
10105153956,1153956,120,"Hume",1,"New South Wales",0.2278
10105153957,1153957,120,"Hume",1,"New South Wales",0.2004
10105153958,1153958,120,"Hume",1,"New South Wales",3.8363
10105153959,1153959,120,"Hume",1,"New South Wales",0.1532
10105153960,1153960,120,"Hume",1,"New South Wales",0.1197
10105153961,1153961,120,"Hume",1,"New South Wales",0.1411
10105153962,1153962,120,"Hume",1,"New South Wales",0.2679
10105153963,1153963,120,"Hume",1,"New South Wales",0.1531
10105153964,1153964,120,"Hume",1,"New South Wales",0.2479
10105153965,1153965,120,"Hume",1,"New South Wales",0.1363
10105153966,1153966,120,"Hume",1,"New South Wales",3.0402
10105153967,1153967,120,"Hume",1,"New South Wales",0.6402
10105154001,1154001,120,"Hume",1,"New South Wales",2.7392
10105154002,1154002,120,"Hume",1,"New South Wales",313.6914
10105154003,1154003,120,"Hume",1,"New South Wales",850.7658
10105154004,1154004,120,"Hume",1,"New South Wales",507.701
10105154005,1154005,120,"Hume",1,"New South Wales",389.2129
10105154006,1154006,120,"Hume",1,"New South Wales",582.4073
10105154007,1154007,120,"Hume",1,"New South Wales",231.4714
10105154008,1154008,120,"Hume",1,"New South Wales",1.3838
10105154009,1154009,120,"Hume",1,"New South Wales",703.014
10105154010,1154010,120,"Hume",1,"New South Wales",0.7417
10105154011,1154011,120,"Hume",1,"New South Wales",0.4515
10105154012,1154012,120,"Hume",1,"New South Wales",325.0541
10105154013,1154013,120,"Hume",1,"New South Wales",228.4992
10105154014,1154014,120,"Hume",1,"New South Wales",420.6797
10105154015,1154015,120,"Hume",1,"New South Wales",739.2929
10105154016,1154016,120,"Hume",1,"New South Wales",212.75
10105154017,1154017,120,"Hume",1,"New South Wales",391.3621
10105154018,1154018,120,"Hume",1,"New South Wales",933.9926
10105154019,1154019,120,"Hume",1,"New South Wales",512.9095
10105154020,1154020,120,"Hume",1,"New South Wales",8.3445
10105154021,1154021,120,"Hume",1,"New South Wales",202.4731
10105154022,1154022,120,"Hume",1,"New South Wales",168.0495
10105154023,1154023,120,"Hume",1,"New South Wales",218.6887
10105154024,1154024,120,"Hume",1,"New South Wales",0.3721
10105154025,1154025,120,"Hume",1,"New South Wales",91.8601
10105154026,1154026,120,"Hume",1,"New South Wales",377.9327
10105154027,1154027,120,"Hume",1,"New South Wales",116.9359
10105154028,1154028,120,"Hume",1,"New South Wales",136.9791
10105154029,1154029,120,"Hume",1,"New South Wales",137.3826
10105154030,1154030,120,"Hume",1,"New South Wales",1.564
10105154031,1154031,120,"Hume",1,"New South Wales",1.9682
10105154032,1154032,120,"Hume",1,"New South Wales",89.4046
10105154033,1154033,120,"Hume",1,"New South Wales",135.0469
10106154101,1154101,113,"Eden-Monaro",1,"New South Wales",0.7047
10106154102,1154102,113,"Eden-Monaro",1,"New South Wales",0.568
10106154103,1154103,113,"Eden-Monaro",1,"New South Wales",1.4559
10106154104,1154104,113,"Eden-Monaro",1,"New South Wales",0.2731
10106154105,1154105,113,"Eden-Monaro",1,"New South Wales",0.7294
10106154106,1154106,113,"Eden-Monaro",1,"New South Wales",1.3462
10106154107,1154107,113,"Eden-Monaro",1,"New South Wales",0.3337
10106154108,1154108,113,"Eden-Monaro",1,"New South Wales",72.4876
10106154109,1154109,113,"Eden-Monaro",1,"New South Wales",0.3828
10106154110,1154110,113,"Eden-Monaro",1,"New South Wales",10.6375
10106154111,1154111,113,"Eden-Monaro",1,"New South Wales",0.5289
10106154112,1154112,113,"Eden-Monaro",1,"New South Wales",0.5027
10106154113,1154113,113,"Eden-Monaro",1,"New South Wales",0.7351
10106154114,1154114,113,"Eden-Monaro",1,"New South Wales",9.0486
10106154201,1154201,113,"Eden-Monaro",1,"New South Wales",1039.6363
10106154202,1154202,113,"Eden-Monaro",1,"New South Wales",410.9557
10106154203,1154203,113,"Eden-Monaro",1,"New South Wales",279.2138
10106154204,1154204,139,"Riverina",1,"New South Wales",458.9416
10106154205,1154205,113,"Eden-Monaro",1,"New South Wales",341.9089
10106154206,1154206,120,"Hume",1,"New South Wales",326.3833
10106154207,1154207,120,"Hume",1,"New South Wales",585.167
10106154208,1154208,113,"Eden-Monaro",1,"New South Wales",187.7188
10106154209,1154209,113,"Eden-Monaro",1,"New South Wales",90.5834
10106154210,1154210,113,"Eden-Monaro",1,"New South Wales",461.1028
10106154211,1154211,113,"Eden-Monaro",1,"New South Wales",111.6796
10106154212,1154212,113,"Eden-Monaro",1,"New South Wales",2.0507
10106154213,1154213,113,"Eden-Monaro",1,"New South Wales",0.8938
10106154214,1154214,120,"Hume",1,"New South Wales",505.1684
10106154215,1154215,113,"Eden-Monaro",1,"New South Wales",54.3378
10106154216,1154216,113,"Eden-Monaro",1,"New South Wales",64.0899
10106154217,1154217,113,"Eden-Monaro",1,"New South Wales",4.3038
10106154218,1154218,120,"Hume",1,"New South Wales",1.0133
10106154219,1154219,113,"Eden-Monaro",1,"New South Wales",2.0991
10106154220,1154220,120,"Hume",1,"New South Wales",0.4094
10106154221,1154221,113,"Eden-Monaro",1,"New South Wales",1.2889
10106154222,1154222,113,"Eden-Monaro",1,"New South Wales",3.202
10106154223,1154223,113,"Eden-Monaro",1,"New South Wales",2.8489
10106154224,1154224,113,"Eden-Monaro",1,"New South Wales",0.5267
10106154225,1154225,113,"Eden-Monaro",1,"New South Wales",45.8523
10106154226,1154226,113,"Eden-Monaro",1,"New South Wales",77.9315
10106154227,1154227,113,"Eden-Monaro",1,"New South Wales",109.1028
10106154228,1154228,113,"Eden-Monaro",1,"New South Wales",263.4367
10106154229,1154229,120,"Hume",1,"New South Wales",0.7389
10106154230,1154230,113,"Eden-Monaro",1,"New South Wales",43.4956
10106154231,1154231,113,"Eden-Monaro",1,"New South Wales",77.9186
10106154232,1154232,113,"Eden-Monaro",1,"New South Wales",67.4148
10106154233,1154233,113,"Eden-Monaro",1,"New South Wales",1.1421
10106154234,1154234,113,"Eden-Monaro",1,"New South Wales",3.2023
10106154235,1154235,113,"Eden-Monaro",1,"New South Wales",55.1187
10106154301,1154301,139,"Riverina",1,"New South Wales",0.6272
10106154302,1154302,139,"Riverina",1,"New South Wales",0.3213
10106154303,1154303,139,"Riverina",1,"New South Wales",0.7936
10106154304,1154304,139,"Riverina",1,"New South Wales",0.4262
10106154305,1154305,139,"Riverina",1,"New South Wales",0.2975
10106154306,1154306,139,"Riverina",1,"New South Wales",0.3694
10106154307,1154307,139,"Riverina",1,"New South Wales",1.0928
10106154308,1154308,139,"Riverina",1,"New South Wales",0.255
10106154309,1154309,139,"Riverina",1,"New South Wales",15.6751
10106154310,1154310,139,"Riverina",1,"New South Wales",0.5487
10106154311,1154311,139,"Riverina",1,"New South Wales",0.1861
10106154312,1154312,139,"Riverina",1,"New South Wales",0.2757
10106154313,1154313,139,"Riverina",1,"New South Wales",0.2786
10106154314,1154314,139,"Riverina",1,"New South Wales",0.2348
10106154315,1154315,139,"Riverina",1,"New South Wales",0.2667
10106154316,1154316,139,"Riverina",1,"New South Wales",0.9873
10106154317,1154317,139,"Riverina",1,"New South Wales",168.0965
10106154318,1154318,139,"Riverina",1,"New South Wales",0.303
10106154319,1154319,139,"Riverina",1,"New South Wales",0.4843
10106154320,1154320,139,"Riverina",1,"New South Wales",0.2261
10106154321,1154321,139,"Riverina",1,"New South Wales",98.1255
10106154322,1154322,139,"Riverina",1,"New South Wales",73.7312
10106154323,1154323,139,"Riverina",1,"New South Wales",19.3499
10106154324,1154324,139,"Riverina",1,"New South Wales",0.1776
10106154325,1154325,139,"Riverina",1,"New South Wales",77.6438
10106154326,1154326,139,"Riverina",1,"New South Wales",32.8899
10106154327,1154327,139,"Riverina",1,"New South Wales",0.1234
10106154328,1154328,139,"Riverina",1,"New South Wales",3.2084
10106154329,1154329,139,"Riverina",1,"New South Wales",4.0564
10106154330,1154330,139,"Riverina",1,"New South Wales",4.7008
10106154401,1154401,120,"Hume",1,"New South Wales",622.7863
10106154402,1154402,139,"Riverina",1,"New South Wales",98.2084
10106154403,1154403,139,"Riverina",1,"New South Wales",472.6018
10106154404,1154404,139,"Riverina",1,"New South Wales",459.5235
10106154405,1154405,120,"Hume",1,"New South Wales",0.9723
10106154406,1154406,139,"Riverina",1,"New South Wales",250.8664
10106154407,1154407,139,"Riverina",1,"New South Wales",6.1183
10106154408,1154408,120,"Hume",1,"New South Wales",874.3698
10106154409,1154409,139,"Riverina",1,"New South Wales",1.2705
10106154410,1154410,120,"Hume",1,"New South Wales",1.7653
10106154411,1154411,139,"Riverina",1,"New South Wales",886.8244
10106154412,1154412,139,"Riverina",1,"New South Wales",407.5171
10106154413,1154413,139,"Riverina",1,"New South Wales",1.7043
10106154414,1154414,139,"Riverina",1,"New South Wales",369.6367
10106154415,1154415,139,"Riverina",1,"New South Wales",2.0156
10106154416,1154416,139,"Riverina",1,"New South Wales",0.523
10106154417,1154417,120,"Hume",1,"New South Wales",3.3419
10106154418,1154418,120,"Hume",1,"New South Wales",748.7005
10106154419,1154419,139,"Riverina",1,"New South Wales",327.1602
10106154420,1154420,139,"Riverina",1,"New South Wales",313.3851
10106154421,1154421,139,"Riverina",1,"New South Wales",0.5172
10201102801,1102801,140,"Robertson",1,"New South Wales",0.6349
10201102802,1102802,140,"Robertson",1,"New South Wales",1.1648
10201102803,1102803,140,"Robertson",1,"New South Wales",0.5739
10201102804,1102804,140,"Robertson",1,"New South Wales",0.1519
10201102805,1102805,140,"Robertson",1,"New South Wales",0.131
10201102806,1102806,140,"Robertson",1,"New South Wales",0.2143
10201102807,1102807,140,"Robertson",1,"New South Wales",0.6868
10201102808,1102808,140,"Robertson",1,"New South Wales",0.1842
10201102809,1102809,140,"Robertson",1,"New South Wales",0.2862
10201102810,1102810,140,"Robertson",1,"New South Wales",0.2852
10201102811,1102811,140,"Robertson",1,"New South Wales",0.1268
10201102812,1102812,140,"Robertson",1,"New South Wales",0.2988
10201102813,1102813,140,"Robertson",1,"New South Wales",0.2486
10201102814,1102814,140,"Robertson",1,"New South Wales",0.2441
10201102815,1102815,140,"Robertson",1,"New South Wales",0.1984
10201102816,1102816,140,"Robertson",1,"New South Wales",0.5939
10201102817,1102817,140,"Robertson",1,"New South Wales",0.1988
10201102818,1102818,140,"Robertson",1,"New South Wales",0.215
10201102901,1102901,140,"Robertson",1,"New South Wales",1.0901
10201102902,1102902,140,"Robertson",1,"New South Wales",0.3027
10201102903,1102903,140,"Robertson",1,"New South Wales",0.5026
10201102904,1102904,140,"Robertson",1,"New South Wales",0.1776
10201102905,1102905,140,"Robertson",1,"New South Wales",0.3457
10201102906,1102906,140,"Robertson",1,"New South Wales",0.4045
10201102907,1102907,140,"Robertson",1,"New South Wales",0.157
10201102908,1102908,140,"Robertson",1,"New South Wales",0.1709
10201102909,1102909,140,"Robertson",1,"New South Wales",0.2131
10201102910,1102910,140,"Robertson",1,"New South Wales",2.6419
10201102911,1102911,140,"Robertson",1,"New South Wales",1.6566
10201102912,1102912,140,"Robertson",1,"New South Wales",1.0558
10201102913,1102913,140,"Robertson",1,"New South Wales",4.0802
10201102914,1102914,140,"Robertson",1,"New South Wales",3.4811
10201102915,1102915,140,"Robertson",1,"New South Wales",0.1601
10201102916,1102916,140,"Robertson",1,"New South Wales",0.1713
10201102917,1102917,140,"Robertson",1,"New South Wales",0.3205
10201102918,1102918,140,"Robertson",1,"New South Wales",0.2762
10201102919,1102919,140,"Robertson",1,"New South Wales",0.3238
10201102920,1102920,140,"Robertson",1,"New South Wales",7.0519
10201102921,1102921,140,"Robertson",1,"New South Wales",1.8376
10201102922,1102922,140,"Robertson",1,"New South Wales",1.3803
10201102923,1102923,140,"Robertson",1,"New South Wales",0.1824
10201102924,1102924,140,"Robertson",1,"New South Wales",0.373
10201102925,1102925,140,"Robertson",1,"New South Wales",0.3061
10201102926,1102926,140,"Robertson",1,"New South Wales",1.0156
10201102927,1102927,140,"Robertson",1,"New South Wales",1.1348
10201102928,1102928,140,"Robertson",1,"New South Wales",1.2726
10201103002,1103002,140,"Robertson",1,"New South Wales",37.6333
10201103003,1103003,140,"Robertson",1,"New South Wales",82.1858
10201103004,1103004,140,"Robertson",1,"New South Wales",28.2366
10201103005,1103005,140,"Robertson",1,"New South Wales",11.6196
10201103006,1103006,140,"Robertson",1,"New South Wales",49.4737
10201103007,1103007,112,"Dobell",1,"New South Wales",45.0056
10201103008,1103008,140,"Robertson",1,"New South Wales",155.7162
10201103009,1103009,140,"Robertson",1,"New South Wales",78.0344
10201103010,1103010,140,"Robertson",1,"New South Wales",63.5852
10201103011,1103011,140,"Robertson",1,"New South Wales",172.379
10201103012,1103012,140,"Robertson",1,"New South Wales",1.8146
10201103013,1103013,140,"Robertson",1,"New South Wales",3.3497
10201103014,1103014,140,"Robertson",1,"New South Wales",38.9175
10201103101,1103101,140,"Robertson",1,"New South Wales",0.1331
10201103102,1103102,140,"Robertson",1,"New South Wales",0.3411
10201103103,1103103,140,"Robertson",1,"New South Wales",0.1441
10201103104,1103104,140,"Robertson",1,"New South Wales",0.2173
10201103105,1103105,140,"Robertson",1,"New South Wales",0.1785
10201103106,1103106,140,"Robertson",1,"New South Wales",0.1438
10201103107,1103107,140,"Robertson",1,"New South Wales",4.4005
10201103108,1103108,140,"Robertson",1,"New South Wales",0.3162
10201103109,1103109,140,"Robertson",1,"New South Wales",0.0786
10201103110,1103110,140,"Robertson",1,"New South Wales",0.1632
10201103111,1103111,140,"Robertson",1,"New South Wales",0.1595
10201103112,1103112,112,"Dobell",1,"New South Wales",2.8713
10201103113,1103113,112,"Dobell",1,"New South Wales",3.8572
10201103114,1103114,112,"Dobell",1,"New South Wales",5.5665
10201103115,1103115,112,"Dobell",1,"New South Wales",4.1076
10201103116,1103116,140,"Robertson",1,"New South Wales",1.2604
10201103117,1103117,140,"Robertson",1,"New South Wales",0.1555
10201103118,1103118,112,"Dobell",1,"New South Wales",2.1194
10201103119,1103119,112,"Dobell",1,"New South Wales",1.5248
